년월,정류소명,정류소ID,승차,하차
Feb-20,이현지구대건너,7031003200,"1,510",622
Feb-20,이현지구대앞,7031003100,"1,130",584
Feb-20,인동촌시장건너,7031013000,"2,373","1,926"
Feb-20,인동촌시장입구,7031012900,"8,016",458
Feb-20,인산마을건너,7011023500,607,0
Feb-20,인산마을앞,7011023400,19,111
Feb-20,인산마을회관건너,7011062100,2,9
Feb-20,인산마을회관앞,7011062200,11,6
Feb-20,인지초등학교입구,7031020700,11,0
Feb-20,인터불고호텔건너,7061058100,"1,273",61
Feb-20,인터불고호텔앞,7061058900,176,117
Feb-20,일심제약,7041041500,131,89
Feb-20,입석중학교건너,7011012100,"7,091","2,540"
Feb-20,입석중학교앞,7011012000,"3,030","1,851"
Feb-20,장관빌라건너,7041028200,"1,461",199
Feb-20,장관빌라앞,7041028300,98,156
Feb-20,장기영남네오빌,7041052500,72,27
Feb-20,장기초등학교,7041035700,"1,214",397
Feb-20,장기초등학교1,7041055700,44,63
Feb-20,장기초등학교2,7041055800,56,6
Feb-20,장기초록나라건너,7041053700,"4,663","5,590"
Feb-20,장기초록나라앞,7041032100,"3,613",544
Feb-20,장기파랑새마을앞,7041052400,58,56
Feb-20,장동초등학교건너,7041032200,"3,474",473
Feb-20,장동초등학교앞,7041025800,"2,566",863
Feb-20,장산초등학교건너,7041047100,337,38
Feb-20,장산초등학교앞,7041047000,650,92
Feb-20,장성초등학교건너,7041007700,"1,026","4,436"
Feb-20,장성초등학교앞,7041007600,341,"1,355"
Feb-20,장태실마을건너,7021052500,688,638
Feb-20,장태실마을앞,7021052600,401,166
Feb-20,적십자혈액원건너,7001007100,"1,593",605
Feb-20,적십자혈액원앞,7001007000,"1,198","1,035"
Feb-20,전기안전공사건너,7011046300,987,939
Feb-20,전기안전공사앞,7011046200,"2,093",395
Feb-20,전기재료관1,7021042400,573,258
Feb-20,전기재료관2,7021047600,121,343
Feb-20,전자관,7041052700,"2,514",809
Feb-20,전자상가,7021042500,"6,824","1,349"
Feb-20,정대1리(바깥매남),7111021800,91,2
Feb-20,정대1리(안매남),7111021700,20,0
Feb-20,정대2리(마내미골)종점,7111066300,68,1
Feb-20,정대2리(잿들마을)건너,7111066200,35,0
Feb-20,정대2리(잿들마을)앞,7111066100,1,3
Feb-20,정대2리마을회관건너,7111066000,198,0
Feb-20,정대2리마을회관앞,7111021900,0,2
Feb-20,정대리(대구미술광장),7111035300,100,0
Feb-20,정대리(대구미술광장건너),7111071600,0,1
Feb-20,정대숲,7111047900,139,0
Feb-20,정대숲건너,7111049100,1,18
Feb-20,정대숲앞,7111056700,23,0
Feb-20,정동고등학교건너,7011015300,"3,946","2,045"
Feb-20,정동고등학교앞,7011015400,"7,531",927
Feb-20,정부대구지방합동청사건너,7041058300,211,36
Feb-20,정부대구지방합동청사앞,7041058200,211,66
Feb-20,정부대구지방합동청사후문1,7041058500,7,104
Feb-20,정부대구지방합동청사후문2,7041059200,942,327
Feb-20,정평성당건너,7061059100,518,107
Feb-20,정화우방팔레스,7061014600,"8,709","3,655"
Feb-20,정화우방팔레스건너,7061014800,"14,370","2,295"
Feb-20,제일규산,7041044600,"1,520",77
Feb-20,제일여자상업고등학교건너,7041009900,"8,645","2,926"
Feb-20,제일여자상업고등학교앞,7041009800,"6,872","1,781"
Feb-20,제일풍경채건너,7111068800,"6,919",487
Feb-20,제일풍경채센트럴건너,7111073400,307,109
Feb-20,제일풍경채센트럴앞,7111073500,"3,583",170
Feb-20,제일풍경채앞,7111068700,"2,231",898
Feb-20,조달청건너,7041005700,"2,376","1,810"
Feb-20,조달청앞,7041005600,"1,698",469
Feb-20,조암네거리1,7041055400,883,223
Feb-20,조암네거리2,7041055500,154,236
Feb-20,조암초등학교건너,7041054700,"3,191",612
Feb-20,조암초등학교앞,7041054400,"8,706",616
Feb-20,조야동(종점),7021029800,"4,922",198
Feb-20,조야초등학교건너,7021060400,563,142
Feb-20,조야초등학교앞,7021060300,457,45
Feb-20,조양회관,7011061500,34,140
Feb-20,조양회관건너,7011063200,122,54
Feb-20,조일고등학교(종점),7011034500,"2,373",285
Feb-20,주1리1,7111002000,9,16
Feb-20,주1리2,7111046100,411,100
Feb-20,주2리(최정사입구),7111046500,0,18
Feb-20,주2리1,7111046400,96,2
Feb-20,주리(삼진식당),7111046200,4,14
Feb-20,죽곡푸르지오2단지1,7111062200,23,95
Feb-20,죽곡푸르지오2단지2,7111062300,380,117
Feb-20,죽전119안전센터건너,7041053900,"2,411","1,275"
Feb-20,죽전119안전센터앞,7041002800,"4,290",970
Feb-20,죽전그린빌건너,7031004000,"1,648","1,330"
Feb-20,죽전그린빌앞,7041002900,"5,630",794
Feb-20,죽전네거리1,7041008200,"16,235","3,074"
Feb-20,죽전네거리2,7041008300,"13,408","3,428"
Feb-20,죽전네거리3,7041059900,"1,211",681
Feb-20,중구보건소건너,7001007200,"4,410","4,218"
Feb-20,중구보건소앞,7001007300,"2,388","1,606"
Feb-20,중구청건너,7001009900,"17,116","3,343"
Feb-20,중구청앞,7001010000,"18,199","10,900"
Feb-20,중대1동회관앞,7011039600,"1,141",4
Feb-20,중동교1,7051012500,"2,559","4,814"
Feb-20,중동교2,7051015400,638,172
Feb-20,중동네거리1,7061012100,"2,781",779
Feb-20,중동네거리2,7061012200,"3,019","3,519"
Feb-20,중동서울아파트건너,7061030700,123,145
Feb-20,중동서울아파트앞,7061015300,510,31
Feb-20,중동시장건너,7061012000,"9,053","4,131"
Feb-20,중동시장앞,7061011900,"12,308","1,462"
Feb-20,중동치안센터건너,7061031000,464,159
Feb-20,중동치안센터앞,7061035900,292,144
Feb-20,중동행정복지센터건너,7061015500,655,187
Feb-20,중동행정복지센터앞,7061015600,596,83
Feb-20,중리광명맨션건너,7031000500,"7,097",766
Feb-20,중리광명맨션앞,7031000600,"4,856","1,122"
Feb-20,중리롯데캐슬앞,7031001300,"9,000","1,610"
Feb-20,중리롯데캐슬정문앞,7031019900,957,279
Feb-20,중리마을,7011040800,"1,370",20
Feb-20,중리삼거리1,7011043600,17,118
Feb-20,중리삼거리2,7011043700,962,4
Feb-20,중리시장건너1,7031020400,448,310
Feb-20,중리시장건너2,7031020500,440,"1,561"
Feb-20,중리시장앞,7031001400,"3,136","1,183"
Feb-20,중리중학교,7031020200,"1,763",232
Feb-20,중마을(갓바위방향),7011023800,729,97
Feb-20,중마을(시내방향),7011023900,87,0
Feb-20,중뫼마을건너,7111067300,41,1
Feb-20,중뫼마을앞,7111067200,7,0
Feb-20,중부소방서건너,7001000500,765,443
Feb-20,중부소방서앞,7001000600,"3,051",863
Feb-20,중석타운건너,7111000900,69,244
Feb-20,중석타운앞,7111001000,"5,015",85
Feb-20,중소기업관건너,7021047900,74,479
Feb-20,중소기업관앞,7021032700,"1,166",89
Feb-20,중소기업지원센터,7041027900,151,124
Feb-20,중심마을,7011047400,37,18
Feb-20,중앙교육연수원앞,7011059600,52,175
Feb-20,중앙일보건너,7041012100,907,"1,004"
Feb-20,중앙일보앞,7041030500,"3,206",141
Feb-20,중흥S클래스건너,7111070100,249,"1,056"
Feb-20,중흥S클래스앞,7111076500,"2,532",512
Feb-20,지묘동1,7011031500,"2,266",295
Feb-20,지묘동2,7011031600,"5,149",72
Feb-20,지묘초등학교건너,7011020100,"3,726",177
Feb-20,지묘초등학교앞,7011020000,419,70
Feb-20,지산2길입구,7111052500,152,2
Feb-20,지산2길입구건너,7111052400,67,4
Feb-20,지산동서맨션건너,7061021800,"2,554",738
Feb-20,지산동서맨션앞,7061021700,"7,666",290
Feb-20,지산목련아파트건너,7061019400,"8,180",532
Feb-20,지산목련아파트앞,7061019500,"4,917","1,140"
Feb-20,지산시영아파트1단지건너,7061019700,810,953
Feb-20,지산시영아파트1단지앞,7061019600,"2,679",215
Feb-20,지산영남맨션앞,7061039800,"1,002",490
Feb-20,지산우방아파트,7061039900,822,344
Feb-20,지산중학교입구,7061020200,610,251
Feb-20,지산청구타운건너,7061020400,"1,710","1,942"
Feb-20,지산청구타운앞,7061020500,"7,468",429
Feb-20,지산타운건너,7061018900,"13,485",519
Feb-20,지산타운앞,7061018800,"1,220","4,684"
Feb-20,지산한라타운건너,7061020700,"10,566",428
Feb-20,지산한라타운앞,7061020600,"3,472","3,431"
Feb-20,지산현대주택건너,7061019300,"1,990","1,100"
Feb-20,지산현대주택앞,7061019200,"6,108",881
Feb-20,지산화성파크드림,7061021600,891,248
Feb-20,지저동행정복지센터건너,7011012700,"11,687","3,102"
Feb-20,지저동행정복지센터앞,7011012800,"3,799","1,407"
Feb-20,진달래아파트건너,7031007000,"7,000","2,451"
Feb-20,진달래아파트앞,7031006900,"11,535","4,988"
Feb-20,진아리채앞,7111068500,"10,995",97
Feb-20,진월초등학교건너,7041020400,"1,190",294
Feb-20,진월초등학교앞,7041020500,596,"1,577"
Feb-20,진인동(양지마을)건너,7011049400,42,36
Feb-20,진인동(양지마을)앞,7011049500,143,21
Feb-20,진인동(진정마을)1,7011039200,60,3
Feb-20,진인동(진정마을)2,7011045100,1,8
Feb-20,진정마을1,7011024200,580,4
Feb-20,진정마을2,7011024300,16,18
Feb-20,진천역(1번출구),7041019800,"18,319","4,098"
Feb-20,진천역(2번출구),7041019900,"13,692","4,982"
Feb-20,진천역AK그랑폴리스아파트앞,7041058900,"2,547",127
Feb-20,진천청구타운건너,7041020300,490,845
Feb-20,진천청구타운앞,7041020200,"4,373",308
Feb-20,진흔건설기계공업,7021044200,188,15
Feb-20,차량등록사업소건너1,7061039300,564,223
Feb-20,차량등록사업소건너2,7061007100,550,703
Feb-20,차천네거리1,7111067900,148,55
Feb-20,차천네거리2,7111068000,739,35
Feb-20,창2리1,7111074100,44,1
Feb-20,창2리2,7111073900,1,0
Feb-20,창리1,7111072300,17,113
Feb-20,창리2,7111072400,100,0
Feb-20,천내영남맨션,7111012100,1,0
Feb-20,첨단의료산업진흥재단건너,7011051200,257,46
Feb-20,첨단의료산업진흥재단앞,7011050100,109,145
Feb-20,청구고등학교건너,7011002000,"6,819","1,493"
Feb-20,청구고등학교앞,7011001900,"11,751","2,270"
Feb-20,청구그린맨션1차건너,7041026400,"7,561","1,673"
Feb-20,청구그린맨션1차앞,7041026500,"10,050","2,614"
Feb-20,청구시장건너,7061039500,"4,832",472
Feb-20,청구시장건너2,7061042300,436,376
Feb-20,청구시장북편,7061006900,"1,297",395
Feb-20,청구시장북편건너,7061006800,"1,894",428
Feb-20,청구시장앞,7061007000,"4,433",855
Feb-20,청구중동아파트,7061015200,169,594
Feb-20,청구타운건너,7001008700,"1,172","1,003"
Feb-20,청구타운앞,7001008600,"1,034",250
Feb-20,청기와주유소건너,7011004400,"6,860","1,338"
Feb-20,청기와주유소앞,7061023400,"5,209","1,318"
Feb-20,청남타운건너,7041057300,650,182
Feb-20,청남타운앞,7041055300,147,996
Feb-20,청라언덕(신남)역(1번출구),7001000800,"1,569",738
Feb-20,청라언덕(신남)역(2번출구),7001013800,528,160
Feb-20,청라언덕(신남)역(8번출구),7001013900,794,470
Feb-20,청백다례원,7061030500,"1,643",525
Feb-20,청소년수련원건너,7041028700,74,67
Feb-20,청소년수련원앞,7041028900,23,18
Feb-20,청운맨션건너,7001008900,483,302
Feb-20,청운맨션앞,7001008800,352,681
Feb-20,초곡리입구건너,7111066700,72,70
Feb-20,초곡리입구앞,7111066800,612,7
Feb-20,충혼탑건너,7051005300,"2,483",70
Feb-20,충혼탑앞,7051005200,527,649
Feb-20,측백나무숲건너,7011030900,297,0
Feb-20,측백나무숲앞,7011031000,3,24
Feb-20,칠곡2차영남타운건너,7021027600,"2,745",131
Feb-20,칠곡2차영남타운앞,7021027700,847,237
Feb-20,칠곡3차화성타운1,7021027900,"2,158",98
Feb-20,칠곡3차화성타운2,7021038000,"4,181",229
Feb-20,칠곡3차화성타운3,7021027800,238,257
Feb-20,칠곡IC 1,7021002900,39,214
Feb-20,칠곡IC 2,7021003000,"5,381",218
Feb-20,칠곡경대병원역,7021045200,431,231
Feb-20,칠곡경대병원역건너,7021059700,"1,891",507
Feb-20,칠곡경북대병원,7021053100,977,139
Feb-20,칠곡경북대병원건너(50사단),7021050400,688,341
Feb-20,칠곡경북대병원정문건너,7021048400,60,9
Feb-20,칠곡경북대병원정문앞,7021048700,65,4
Feb-20,칠곡경북대병원후문앞,7021053200,"1,334",1
Feb-20,칠곡그린빌2차건너,7021048800,"10,481",706
Feb-20,칠곡그린빌2차앞,7021032500,"1,053",662
Feb-20,칠곡그린빌3차건너,7021038800,"7,944",736
Feb-20,칠곡그린빌3차앞,7021038900,"1,978",569
Feb-20,칠곡그린빌5단지건너,7021039800,"1,548",230
Feb-20,칠곡그린빌5단지앞,7021039700,"2,415","1,125"
Feb-20,칠곡그린빌6단지건너,7021048900,580,384
Feb-20,칠곡그린빌6단지앞,7021049000,945,103
Feb-20,칠곡그린파크1,7021038100,"8,873","1,208"
Feb-20,칠곡그린파크2,7021046600,"10,721","1,040"
Feb-20,칠곡네스빌,7021031200,382,94
Feb-20,칠곡대백맨션건너,7021000900,"2,709",34
Feb-20,칠곡대백맨션앞,7021000800,166,540
Feb-20,칠곡동화아파트건너,7021004900,"3,211","1,499"
Feb-20,칠곡동화아파트앞,7021005000,"9,763","1,546"
Feb-20,칠곡부영1단지,7021038200,"1,106",679
Feb-20,칠곡서한맨션,7021040800,947,63
Feb-20,칠곡서한맨션앞,7021002700,103,411
Feb-20,칠곡시장건너,7021005200,"6,360",734
Feb-20,칠곡시장앞,7021005100,"1,660",990
Feb-20,칠곡에덴타운건너,7021006600,"7,191","2,757"
Feb-20,칠곡에덴타운앞,7021006700,"9,200","4,660"
Feb-20,칠곡우방타운건너(종점),7021041700,585,78
Feb-20,칠곡우방타운앞(종점),7021001600,"2,349",104
Feb-20,칠곡운암역1,7021058500,"11,144","1,473"
Feb-20,칠곡운암역2,7021058600,"6,389","2,633"
Feb-20,칠곡주공그린빌1단지건너,7021031700,"1,608",333
Feb-20,칠곡주공그린빌1단지앞,7021031800,"7,152",359
Feb-20,칠곡중학교건너(칠곡향교건너),7021005500,373,372
Feb-20,칠곡중학교앞(칠곡향교앞),7021005400,"5,792",423
Feb-20,칠곡청구타운건너,7021050500,108,190
Feb-20,칠곡청구타운앞,7021007300,"1,630",69
Feb-20,칠곡초등학교건너,7021040700,29,133
Feb-20,칠곡초등학교앞,7021040600,323,19
Feb-20,칠곡한라타운건너,7021001300,"2,554",116
Feb-20,칠곡한라타운앞,7021001200,14,395
Feb-20,칠곡한신아파트건너,7021036500,"1,572",331
Feb-20,칠곡한신아파트앞1,7021002800,"6,128",491
Feb-20,칠곡한신아파트앞2,7021036600,"1,338",215
Feb-20,칠곡화성타운건너,7021007000,"2,849",101
Feb-20,칠곡화성타운앞1,7021007100,901,"1,031"
Feb-20,칠곡화성타운앞2,7021044500,"1,209",367
Feb-20,칠성고가도로하단,7021051300,560,52
Feb-20,칠성꽃도매시장건너,7021043400,"1,726",873
Feb-20,칠성꽃도매시장앞,7021024500,"1,010","1,059"
Feb-20,칠성시장(농협건너),7021024400,80,225
Feb-20,칠성시장(농협앞),7021024300,504,203
Feb-20,칠성시장(양친회신협),7021052100,67,34
Feb-20,칠성시장(양친회신협)건너,7021060200,25,18
Feb-20,칠성시장(전자상가건너),7021024200,"3,749",241
Feb-20,칠성시장(전자상가앞),7021024100,"1,228",610
Feb-20,칠성시장건너,7021024600,"18,456","7,296"
Feb-20,칠성시장앞1,7021024700,"23,059","6,582"
Feb-20,칠성시장역(서문프라자건너),7021029600,"1,588","2,521"
Feb-20,칠성시장역(서문프라자앞),7021029500,"11,433","1,264"
Feb-20,칠성우방타운,7021012700,90,173
Feb-20,칡골마을건너,7011043400,133,2
Feb-20,칡골마을앞,7011043100,3,6
Feb-20,침산3동행정복지센터,7021014700,"8,499","1,075"
Feb-20,침산남영타운건너,7021017200,"2,326","1,180"
Feb-20,침산남영타운앞,7021017300,"4,031",553
Feb-20,침산네거리1,7021011300,"8,526","1,211"
Feb-20,침산네거리2,7021011400,"4,746","1,577"
Feb-20,침산동화타운건너,7021009800,"2,776",143
Feb-20,침산동화타운앞,7021009700,314,598
Feb-20,침산쌍용예가아파트앞,7021055800,"1,021",576
Feb-20,침산중학교건너,7021011600,"1,584",335
Feb-20,침산중학교앞,7021011500,"4,106",310
Feb-20,침산초등학교건너,7021014400,"3,139",981
Feb-20,침산초등학교앞,7021014300,198,755
Feb-20,침산초등학교후문,7021016900,171,38
Feb-20,침산코오롱하늘채건너,7021011100,"5,996","1,275"
Feb-20,침산코오롱하늘채앞,7021011200,"15,490","2,836"
Feb-20,침산화성파크드림건너,7021015100,"7,473","1,501"
Feb-20,침산화성파크드림앞,7021015000,"8,742","1,872"
Feb-20,캐슬골드파크(1102동),7061017200,"9,430","2,544"
Feb-20,캐슬골드파크(1504동),7061017100,"7,023","1,716"
Feb-20,캐슬골드파크4단지앞,7061017500,"9,182","1,401"
Feb-20,케이에스건너,7041039200,225,31
Feb-20,케이에스앞,7041039300,277,28
Feb-20,코스트코홀세일건너/복현화성타운앞,7021018300,"3,887","2,715"
Feb-20,코스트코홀세일앞/복현화성타운건너,7021018400,"23,554","1,520"
Feb-20,코오롱아파트,7011004800,"9,018","1,541"
Feb-20,퀸벨호텔건너,7011016500,"9,592","1,872"
Feb-20,퀸벨호텔앞,7011016600,"5,674","5,485"
Feb-20,퀸스로드건너,7031003800,698,704
Feb-20,퀸스로드건너(동편),7031000700,"4,075",947
Feb-20,퀸스로드앞,7031003900,"1,090",301
Feb-20,퀸스로드앞(동편),7031000800,"7,525","1,984"
Feb-20,큰고개1,7011007400,"4,939","11,495"
Feb-20,큰고개2,7011007500,"5,266","3,174"
Feb-20,큰고개오거리1,7011008200,"11,550",494
Feb-20,큰고개오거리2,7011008300,"2,743","5,257"
Feb-20,큰장네거리1,7031011500,"24,500","5,112"
Feb-20,큰장네거리2,7031011600,"19,524","13,035"
Feb-20,큰장네거리3,7031011700,"12,567","3,743"
Feb-20,큰장네거리4,7031011800,"11,475","7,092"
Feb-20,태성맨션건너,7051013900,68,227
Feb-20,태성맨션앞,7051013800,"1,669","1,074"
Feb-20,태왕그린힐즈건너,7011031300,657,622
Feb-20,태왕그린힐즈앞1,7011019800,68,605
Feb-20,태왕그린힐즈앞2,7011031400,"1,689",81
Feb-20,태왕메트로시티건너,7011037800,"4,692","1,945"
Feb-20,태왕메트로시티앞,7011033200,"2,262","1,159"
Feb-20,태왕아너스베스트앞,7041038400,"4,813",464
Feb-20,태왕아너스복현건너,7021048000,"2,094",901
Feb-20,태왕아너스복현앞,7021048100,"4,623","1,131"
Feb-20,태전교회앞,7021056700,337,107
Feb-20,태전두성3차건너,7021061000,341,57
Feb-20,태전두성3차앞,7021060900,231,41
Feb-20,태전두성타운건너,7021000500,"3,492",886
Feb-20,태전두성타운앞,7021000400,381,433
Feb-20,태전삼거리1,7021002300,"5,960","3,295"
Feb-20,태전삼거리2,7021002400,"11,087","3,561"
Feb-20,태전삼성아파트,7021057000,364,68
Feb-20,태전역1,7021004400,"17,531","5,233"
Feb-20,태전역2,7021056300,"15,577","1,918"
Feb-20,태전우방타운1차,7021055500,237,21
Feb-20,태전우방타운3차아파트,7021056800,505,49
Feb-20,태전육교1,7021055600,210,43
Feb-20,태전육교2,7021055700,173,142
Feb-20,태전중석타운,7021035900,563,155
Feb-20,태전중앙시장건너,7021000200,"1,480","1,210"
Feb-20,태전중앙시장앞,7021000300,"3,070","3,572"
Feb-20,태전휴먼시아,7021053500,496,36
Feb-20,태평상가건너,7001010800,"3,951","3,956"
Feb-20,태평상가앞1,7001012700,"3,518","3,627"
Feb-20,태평상가앞2,7001010900,215,240
Feb-20,태현초등학교앞,7021036300,"2,054",21
Feb-20,탱리마을건너,7011054900,148,1
Feb-20,탱리마을앞,7011054800,397,166
Feb-20,터실마을,7111063200,2,0
Feb-20,텍스빌,7021019900,"5,137",558
Feb-20,토지주택공사건너,7041031800,"2,554","1,082"
Feb-20,토지주택공사앞,7041031900,"6,118",793
Feb-20,퇴계마을건너,7111055200,0,1
Feb-20,퇴계마을앞,7111055000,41,1
Feb-20,파계교,7011026200,209,362
Feb-20,파계사(종점),7011022000,"3,063",276
Feb-20,파군재삼거리1,7011001200,957,"1,784"
Feb-20,파군재삼거리2,7011001100,"2,349","1,293"
Feb-20,파동1차시장건너,7061008900,546,795
Feb-20,파동1차시장앞,7061009000,"5,014",368
Feb-20,파동우체국앞,7061009600,460,467
Feb-20,파동청구하이츠,7061027600,"3,416",283
Feb-20,파티마병원건너1,7011009800,"13,681","12,693"
Feb-20,파티마병원건너2,7011007100,"1,960","1,575"
Feb-20,팔거교,7021048300,2,12
Feb-20,팔거역1,7021058100,"4,663",912
Feb-20,팔거역2,7021058200,"1,803","1,023"
Feb-20,팔거역3,7021050900,532,445
Feb-20,팔거역4,7021051000,"1,825",155
Feb-20,팔공3차보성타운건너,7011040900,998,7
Feb-20,팔공3차보성타운앞,7011041000,193,214
Feb-20,팔공3차보성타운후문,7011019900,"2,903",173
Feb-20,팔공보성아파트건너,7011001500,528,315
Feb-20,팔공보성아파트앞,7011001600,"5,174",292
Feb-20,팔공산IC입구,7011049000,380,"3,769"
Feb-20,팔공산도림사추모공원,7011062300,125,18
Feb-20,팔공정보문화센터건너,7011005900,761,"2,647"
Feb-20,팔공정보문화센터앞,7011006000,"7,414","1,757"
Feb-20,팔공학생야영장앞,7011035700,126,4
Feb-20,팔공한마음주유소,7011042600,6,22
Feb-20,팔공한마음주유소건너,7011042900,15,0
Feb-20,팔달시장건너,7031006500,"19,786","3,756"
Feb-20,팔달시장앞,7021010400,"19,953","6,680"
Feb-20,팔달시장역,7031006600,"26,556","7,510"
Feb-20,팔달신시장,7021010500,"13,734","3,156"
Feb-20,팔달신시장2,7021008600,"4,375",548
Feb-20,팔달역1,7021058000,"5,165",320
Feb-20,팔달역2,7021048500,366,"5,355"
Feb-20,팔달중학교건너,7021035300,"3,153",213
Feb-20,팔달중학교앞,7021035400,"2,658",146
Feb-20,팔달초등학교,7021045100,721,83
Feb-20,팔레스호텔건너,7051014300,"15,670","3,691"
Feb-20,팔레스호텔앞1,7051011800,"3,356","1,707"
Feb-20,팔레스호텔앞2,7051014600,"1,034",792
Feb-20,팔현마을,7061038600,460,103
Feb-20,평광3차아파트,7111008300,"4,568",77
Feb-20,평광3차아파트건너,7111008400,"1,955",472
Feb-20,평광마을회관,7011031200,88,0
Feb-20,평광종점,7011027300,231,5
Feb-20,평리1동행정복지센터건너,7031010500,185,78
Feb-20,평리1동행정복지센터앞,7031010400,"1,652",152
Feb-20,평리2동행정복지센터건너,7031008500,"4,994",654
Feb-20,평리2동행정복지센터앞,7031008600,"3,221","1,938"
Feb-20,평리3동행정복지센터건너,7031007700,"1,407",136
Feb-20,평리5동행정복지센터건너,7031007400,35,241
Feb-20,평리5동행정복지센터앞,7031021400,125,331
Feb-20,평리광명네거리,7031011100,235,392
Feb-20,평리광명맨션건너,7031007100,"1,153",608
Feb-20,평리광명맨션앞,7031007200,555,93
Feb-20,평리네거리1,7031005600,"7,418","8,956"
Feb-20,평리네거리2,7031005700,"11,159","3,278"
Feb-20,평리네거리3,7031018500,563,558
Feb-20,평리명성아파트건너,7031001900,"1,687",635
Feb-20,평리명성아파트앞,7031001800,"1,027",719
Feb-20,평리중학교건너,7031007800,"1,351",468
Feb-20,평리중학교앞,7031018400,"1,572",225
Feb-20,평리청구타운건너,7031004800,"19,454","4,773"
Feb-20,평리청구타운앞,7031004900,"18,888","5,050"
Feb-20,평안,7041044300,660,115
Feb-20,평촌2리,7111037700,8,1
Feb-20,평촌리,7111025900,24,1
Feb-20,평화시장(닭똥집골목)건너,7011009600,"15,720","4,319"
Feb-20,평화시장(닭똥집골목)앞,7011009700,"30,936","7,299"
Feb-20,평화씨엠비건너,7111008000,961,52
Feb-20,평화씨엠비앞,7111007900,244,279
Feb-20,평화정공건너,7031003500,113,597
Feb-20,평화정공앞,7031003400,610,41
Feb-20,평화타운건너,7041007300,"11,199",985
Feb-20,포산고등학교1,7111068100,485,100
Feb-20,포산고등학교2,7111068200,47,102
Feb-20,푸드웰건너,7041014000,"2,796",66
Feb-20,푸드웰앞,7041014300,32,266
Feb-20,푸르밀대구공장,7111040700,93,0
Feb-20,푸르밀대구공장건너,7111053400,0,2
Feb-20,풍국주정공업,7041044400,"1,015",112
Feb-20,하나리움앞,7111068600,739,"1,543"
Feb-20,하나원전문장례식장,7111052900,3,0
Feb-20,하목정(종점),7111029700,0,1
Feb-20,하빈교삼거리1,7111078400,42,0
Feb-20,하빈교삼거리2,7111015500,1,8
Feb-20,하빈농협건너,7111050000,91,0
Feb-20,하빈농협동곡지점1,7111029200,48,23
Feb-20,하빈농협동곡지점2,7111044300,182,3
Feb-20,하빈농협앞,7111044500,3,7
Feb-20,하빈농협입구,7111050100,9,11
Feb-20,하빈면사무소건너,7111016200,157,1
Feb-20,하빈면사무소앞,7111016000,14,4
Feb-20,하빈우체국건너,7111043200,276,4
Feb-20,하빈우체국앞,7111016300,3,3
Feb-20,하빈초등학교앞,7111016100,98,2
Feb-20,하산1리,7111020800,465,3
Feb-20,하산2리,7111036400,101,0
Feb-20,하산스무지(종점),7111038600,110,1
Feb-20,학남고등학교건너,7021039300,899,260
Feb-20,학남고등학교앞,7021039200,"1,932",492
Feb-20,학남초등학교건너,7021039100,1,11
Feb-20,학남초등학교앞,7021039000,80,118
Feb-20,학산공원1,7041014500,874,"1,133"
Feb-20,학산공원2,7041014600,"4,977",859
Feb-20,학산아파트건너,7111064500,160,59
Feb-20,학산아파트앞,7111064400,730,42
Feb-20,학정청아람1,7021049200,753,284
Feb-20,학정청아람2,7021050200,"1,493",61
Feb-20,학정청아람건너,7021054000,"7,745",115
Feb-20,학정청아람앞,7021054100,324,528
Feb-20,한가람타운앞,7061004600,"10,940","2,298"
Feb-20,한걸고정마을,7011039700,161,1
Feb-20,한걸마을건너,7011054700,113,0
Feb-20,한걸마을앞,7011054500,27,92
Feb-20,한국가스공사건너,7011059800,387,223
Feb-20,한국가스공사앞,7011059700,295,163
Feb-20,한국건강관리협회건너,7011055100,"1,414",461
Feb-20,한국건강관리협회앞,7011002900,"5,255",425
Feb-20,한국교육학술정보원앞,7011056800,181,293
Feb-20,한국국토정보공사건너,7011003800,"2,487","4,782"
Feb-20,한국국토정보공사앞,7011003900,"2,193",685
Feb-20,한국농어촌공사건너,7021006900,"5,651","3,150"
Feb-20,한국농어촌공사앞,7021006800,"5,478",553
Feb-20,한국뇌연구원앞,7011059900,130,27
Feb-20,한국델파이건너,7111013100,50,226
Feb-20,한국델파이앞,7111013200,867,363
Feb-20,한국도로공사건너,7021001000,64,326
Feb-20,한국도로공사앞,7021001100,"3,465",90
Feb-20,한국로봇산업진흥원건너,7021008900,"2,921",575
Feb-20,한국로봇산업진흥원앞,7021009000,"2,532","1,189"
Feb-20,한국로봇산업진흥원후문건너,7021030300,148,88
Feb-20,한국로봇산업진흥원후문앞,7021030200,367,364
Feb-20,한국방송통신대학교건너,7041000100,"1,161",460
Feb-20,한국방송통신대학교앞,7041000200,258,273
Feb-20,한국부동산원앞,7011049900,305,227
Feb-20,한국부동산원앞2,7011056400,119,59
Feb-20,한국산업단지공단앞,7011051300,"1,270",99
Feb-20,한국산업은행성서지점건너,7041037500,268,519
Feb-20,한국산업은행성서지점앞,7041036500,"2,791",49
Feb-20,한국산업인력공단건너,7041014100,"2,193",85
Feb-20,한국산업인력공단앞,7041014200,29,279
Feb-20,한국생산기술연구원건너,7111064900,6,24
Feb-20,한국생산기술연구원앞,7111064800,267,6
Feb-20,한국섬유개발연구원건너,7031001100,"2,448","1,147"
Feb-20,한국섬유개발연구원앞,7031001200,"3,135",727
